index,year,month,day_of_week,unique_carrier,arr_delay,origin,dest,distance,depart_time,arrive_time,schedule_dep_time,schedule_arr_time,total_delay,delay_cause,delay_minute
7735,2007,5,2,UA,-18.0,ORD,BOS,867,17:14,20:21,17:00,20:39,0.0,,
7736,2007,11,3,AS,1.0,SEA,KTN,680,15:19,16:32,15:25,16:31,0.0,,
7737,2007,10,7,WN,4.0,DAL,SAT,248,15:30,16:24,15:20,16:20,0.0,,
7738,2007,10,6,AA,-9.0,LAX,DFW,1235,09:30,14:21,09:35,14:30,0.0,,
7739,2007,12,7,NW,2.0,DTW,IND,231,12:03,13:18,12:04,13:16,0.0,,
7740,2007,11,5,WN,-11.0,OMA,PHX,1037,12:05,13:49,12:05,14:00,0.0,,
7741,2007,8,2,F9,-11.0,BNA,DEN,1013,05:55,07:39,06:05,07:50,0.0,,
7742,2007,2,2,9E,-20.0,MSP,IAD,908,10:11,13:20,10:12,13:40,0.0,,
7743,2007,3,6,YV,21.0,RDU,ORD,647,07:48,09:26,07:49,09:05,21.0,nas_delay,21.0
7744,2007,9,7,AS,-13.0,SEA,LAX,954,08:00,10:26,08:00,10:39,0.0,,
7745,2007,8,3,OO,,SLC,SGF,1027,19:18,,19:15,22:48,0.0,,
7746,2007,7,7,XE,,IAH,JAN,351,,,15:20,16:47,0.0,,
7747,2007,10,4,FL,10.0,TPA,ATL,406,17:28,19:10,17:29,19:00,0.0,,
7748,2007,12,7,UA,7.0,TPA,IAD,810,18:41,21:02,18:45,20:55,0.0,,
7749,2007,3,4,XE,-14.0,ORD,CLE,316,09:20,11:30,09:30,11:44,0.0,,
7750,2007,9,7,DL,-20.0,SDF,ATL,321,05:55,07:04,06:00,07:24,0.0,,
7751,2007,4,6,OO,3.0,LAN,ORD,179,09:02,09:06,09:02,09:03,0.0,,
7752,2007,10,3,DL,-15.0,FLL,ATL,581,11:15,13:00,11:17,13:15,0.0,,
7753,2007,6,3,OO,-7.0,DRO,DEN,251,13:09,14:10,13:12,14:17,0.0,,
7754,2007,1,6,WN,-3.0,BHM,JAX,365,16:13,18:17,16:15,18:20,0.0,,
7755,2007,6,6,FL,-12.0,MDW,MCO,989,08:54,12:15,08:59,12:27,0.0,,
7756,2007,2,4,MQ,-12.0,LGA,BGR,378,20:49,22:08,21:00,22:20,0.0,,
7757,2007,9,6,MQ,-8.0,LIT,DFW,304,06:55,08:07,07:05,08:15,0.0,,
7758,2007,8,1,OO,11.0,SAN,LAX,109,10:29,11:10,10:13,10:59,0.0,,
7759,2007,11,3,UA,27.0,LAS,LAX,236,20:44,21:56,20:14,21:29,27.0,late_aircraft_delay,27.0
7760,2007,12,2,MQ,50.0,ORD,CLE,316,07:39,09:50,06:45,09:00,50.0,carrier_delay,50.0
7761,2007,8,2,AA,0.0,STL,DFW,551,15:51,17:20,15:30,17:20,0.0,,
7762,2007,3,4,WN,3.0,OAK,RNO,180,13:47,14:33,13:40,14:30,0.0,,
7763,2007,10,7,B6,0.0,LAS,JFK,2248,17:02,01:02,17:05,01:02,0.0,,
7764,2007,3,2,DL,37.0,BOS,SLC,2105,08:02,11:15,07:00,10:38,37.0,carrier_delay,10.0
7764,2007,3,2,DL,37.0,BOS,SLC,2105,08:02,11:15,07:00,10:38,37.0,late_aircraft_delay,27.0
7765,2007,12,7,US,-5.0,IAD,CLT,321,19:44,21:04,19:40,21:09,0.0,,
7766,2007,11,5,CO,13.0,IAH,JFK,1417,16:48,22:01,16:50,21:48,0.0,,
7767,2007,6,7,OH,-8.0,JFK,BOS,187,08:40,10:10,08:45,10:18,0.0,,
7768,2007,8,4,AA,-15.0,ORF,DFW,1213,11:24,13:20,11:30,13:35,0.0,,
7769,2007,12,7,WN,-2.0,ABQ,SLC,493,09:17,10:53,09:15,10:55,0.0,,
7770,2007,4,1,NW,76.0,PHL,DTW,453,17:36,19:20,16:10,18:04,76.0,carrier_delay,60.0
7770,2007,4,1,NW,76.0,PHL,DTW,453,17:36,19:20,16:10,18:04,76.0,late_aircraft_delay,16.0
7771,2007,5,5,NW,-14.0,MSP,DEN,680,11:19,12:09,11:20,12:23,0.0,,
7772,2007,9,7,WN,-9.0,BWI,ORF,159,11:07,11:51,11:10,12:00,0.0,,
7773,2007,11,4,WN,-3.0,SAT,DAL,248,08:30,09:22,08:30,09:25,0.0,,
7774,2007,3,1,XE,3.0,EWR,DTW,487,17:59,20:20,18:05,20:17,0.0,,
7775,2007,12,5,WN,8.0,MDW,MCI,405,19:40,21:08,19:35,21:00,0.0,,
7776,2007,6,1,OH,-6.0,CVG,PVD,722,07:48,09:52,07:50,09:58,0.0,,
7777,2007,3,1,HA,-1.0,ITO,HNL,216,19:38,20:26,19:40,20:27,0.0,,
7778,2007,8,4,US,-4.0,SNA,LAS,226,14:03,15:10,14:05,15:14,0.0,,
7779,2007,10,5,UA,-6.0,CMH,DEN,1155,16:44,17:54,16:48,18:00,0.0,,
7780,2007,8,3,US,24.0,CLT,PHL,448,15:13,16:44,14:35,16:20,24.0,carrier_delay,24.0
7781,2007,12,6,YV,10.0,DSM,PHX,1149,08:10,10:30,08:10,10:20,0.0,,
7782,2007,10,1,AS,-1.0,SEA,ANC,1449,15:56,18:46,16:00,18:47,0.0,,
7783,2007,5,3,WN,9.0,SEA,MDW,1733,07:02,13:09,07:05,13:00,0.0,,
7784,2007,5,3,EV,21.0,GSP,ATL,153,09:52,10:42,09:21,10:21,21.0,late_aircraft_delay,21.0
7785,2007,11,7,AA,96.0,ORD,LAX,1745,22:24,00:41,20:35,23:05,96.0,carrier_delay,96.0
7786,2007,8,3,DL,7.0,SEA,SLC,689,07:41,10:39,07:30,10:32,0.0,,
7787,2007,4,4,US,35.0,PHL,PBI,951,10:24,13:30,10:00,12:55,35.0,carrier_delay,7.0
7787,2007,4,4,US,35.0,PHL,PBI,951,10:24,13:30,10:00,12:55,35.0,nas_delay,11.0
7787,2007,4,4,US,35.0,PHL,PBI,951,10:24,13:30,10:00,12:55,35.0,late_aircraft_delay,17.0
7788,2007,1,3,WN,-9.0,MDW,SLC,1258,12:11,14:31,12:10,14:40,0.0,,
7789,2007,9,7,HA,1.0,LIH,HNL,102,17:56,18:25,17:55,18:24,0.0,,
7790,2007,1,3,WN,-11.0,RNO,PHX,601,11:42,14:19,11:45,14:30,0.0,,
7791,2007,6,3,US,-31.0,PHX,PHL,2075,07:17,14:27,07:19,14:58,0.0,,
7792,2007,12,2,AA,-13.0,DFW,SLC,988,10:32,12:12,10:35,12:25,0.0,,
7793,2007,4,2,OO,-8.0,FAT,SLC,501,06:24,08:52,06:30,09:00,0.0,,
7794,2007,2,3,UA,13.0,ORD,PDX,1739,15:25,17:49,15:15,17:36,0.0,,
7795,2007,4,4,MQ,-9.0,SJT,DFW,228,11:40,12:31,11:45,12:40,0.0,,
7796,2007,7,3,AS,-24.0,SEA,ANC,1449,23:44,02:02,23:50,02:26,0.0,,
7797,2007,5,1,DL,9.0,SLC,FLL,2083,16:41,23:22,16:46,23:13,0.0,,
7798,2007,11,3,MQ,-9.0,JAX,RDU,408,06:27,07:41,06:30,07:50,0.0,,
7799,2007,8,4,AA,30.0,DFW,LAS,1055,15:29,16:10,14:55,15:40,30.0,nas_delay,27.0
7799,2007,8,4,AA,30.0,DFW,LAS,1055,15:29,16:10,14:55,15:40,30.0,late_aircraft_delay,3.0
7800,2007,1,6,AA,9.0,DFW,MFE,468,15:46,17:29,15:50,17:20,0.0,,
7801,2007,10,2,9E,-1.0,MEM,RDU,634,13:42,16:44,13:45,16:45,0.0,,
7802,2007,8,6,UA,-6.0,MSP,ORD,334,09:52,11:12,10:00,11:18,0.0,,
7803,2007,4,7,YV,16.0,CLT,EWR,529,22:15,00:05,22:00,23:49,16.0,nas_delay,16.0
7804,2007,12,1,YV,-14.0,PHX,IAH,1009,15:58,19:25,15:58,19:39,0.0,,
7805,2007,1,1,AS,11.0,BUR,SEA,937,09:57,12:59,10:06,12:48,0.0,,
7806,2007,4,2,B6,-11.0,TPA,BOS,1185,11:29,14:11,11:30,14:22,0.0,,
7807,2007,12,6,OH,136.0,CVG,FLL,932,14:44,17:16,12:30,15:00,136.0,carrier_delay,134.0
7807,2007,12,6,OH,136.0,CVG,FLL,932,14:44,17:16,12:30,15:00,136.0,nas_delay,2.0
7808,2007,3,3,AS,33.0,PSP,SFO,421,17:52,19:08,17:00,18:35,33.0,late_aircraft_delay,33.0
7809,2007,8,7,FL,26.0,ATL,HPN,780,19:09,21:36,18:46,21:10,26.0,carrier_delay,23.0
7809,2007,8,7,FL,26.0,ATL,HPN,780,19:09,21:36,18:46,21:10,26.0,nas_delay,3.0
7810,2007,1,7,MQ,-15.0,MCI,DAL,461,19:38,21:00,19:40,21:15,0.0,,
7811,2007,5,2,MQ,-12.0,DFW,SHV,190,15:00,15:48,15:05,16:00,0.0,,
7812,2007,6,2,DL,2.0,DCA,ATL,547,05:58,07:41,06:00,07:39,0.0,,
7813,2007,3,5,NW,16.0,DTW,ROC,296,21:23,22:53,21:28,22:37,16.0,nas_delay,16.0
7814,2007,7,1,WN,-14.0,RSW,MCO,133,14:36,15:16,14:40,15:30,0.0,,
7815,2007,2,5,EV,19.0,SYR,ATL,793,12:15,14:53,12:00,14:34,19.0,weather_delay,15.0
7815,2007,2,5,EV,19.0,SYR,ATL,793,12:15,14:53,12:00,14:34,19.0,nas_delay,4.0
7816,2007,8,7,FL,-7.0,RSW,BWI,919,13:08,15:24,13:09,15:31,0.0,,
7817,2007,1,5,9E,8.0,LGA,GRR,618,18:02,20:25,18:10,20:17,0.0,,
7818,2007,8,2,CO,-8.0,DFW,IAH,224,09:09,10:17,09:15,10:25,0.0,,
7819,2007,11,4,OO,-6.0,SBA,SFO,262,15:25,16:48,15:30,16:54,0.0,,
7820,2007,3,4,XE,43.0,EWR,ORF,284,15:23,16:50,14:50,16:07,43.0,nas_delay,15.0
7820,2007,3,4,XE,43.0,EWR,ORF,284,15:23,16:50,14:50,16:07,43.0,late_aircraft_delay,28.0
7821,2007,12,1,DL,-2.0,DEN,ATL,1199,05:53,10:46,06:00,10:48,0.0,,
7822,2007,1,2,OO,-5.0,BZN,DEN,525,07:23,09:01,07:25,09:06,0.0,,
7823,2007,7,6,FL,-5.0,DCA,ATL,547,12:37,14:26,12:40,14:31,0.0,,
7824,2007,12,6,F9,13.0,LGA,DEN,1619,06:59,09:48,07:00,09:35,0.0,,
7825,2007,3,5,NW,0.0,MSP,ATL,906,18:51,22:16,18:50,22:16,0.0,,
7826,2007,8,7,CO,19.0,EWR,SFO,2565,17:56,21:18,17:30,20:59,19.0,carrier_delay,19.0
7827,2007,5,3,EV,-3.0,ATL,MDT,619,21:53,23:46,21:58,23:49,0.0,,
7828,2007,10,1,US,9.0,BOS,PHX,2300,06:25,09:20,06:20,09:11,0.0,,
7829,2007,5,6,OO,38.0,DEN,CPR,230,14:26,16:11,14:23,15:33,38.0,carrier_delay,38.0
7830,2007,12,2,AA,16.0,SAN,ORD,1723,13:44,19:45,13:20,19:29,16.0,carrier_delay,7.0
7830,2007,12,2,AA,16.0,SAN,ORD,1723,13:44,19:45,13:20,19:29,16.0,late_aircraft_delay,9.0
7831,2007,7,6,CO,-12.0,EWR,IAH,1400,09:04,11:38,08:55,11:50,0.0,,
7832,2007,3,5,FL,3.0,ATL,TPA,406,23:01,00:12,22:50,00:09,0.0,,
7833,2007,12,5,UA,-1.0,ORD,CMH,296,16:15,18:31,16:17,18:32,0.0,,
7834,2007,12,2,DL,8.0,LAX,CVG,1900,11:58,19:00,11:40,18:52,0.0,,
7835,2007,10,3,YV,-22.0,ATL,IAD,533,09:05,10:38,09:10,11:00,0.0,,
7836,2007,3,3,OO,-12.0,SLC,PIH,150,11:13,12:09,11:20,12:21,0.0,,
7837,2007,8,5,AA,14.0,MIA,LAX,2342,08:29,10:49,08:30,10:35,0.0,,
7838,2007,4,1,FL,-11.0,ATL,TPA,406,07:56,09:10,08:00,09:21,0.0,,
7839,2007,3,7,US,67.0,PHX,SNA,338,20:56,22:30,20:07,21:23,67.0,carrier_delay,9.0
7839,2007,3,7,US,67.0,PHX,SNA,338,20:56,22:30,20:07,21:23,67.0,nas_delay,18.0
7839,2007,3,7,US,67.0,PHX,SNA,338,20:56,22:30,20:07,21:23,67.0,late_aircraft_delay,40.0
7840,2007,6,1,9E,-12.0,SAV,DTW,706,11:57,14:06,12:02,14:18,0.0,,
7841,2007,7,1,9E,-27.0,DSM,MSP,232,18:59,19:54,19:10,20:21,0.0,,
7842,2007,5,6,AS,-9.0,GEG,SEA,224,06:55,07:51,07:00,08:00,0.0,,
7843,2007,9,1,XE,-9.0,IAH,OKC,395,12:40,13:56,12:40,14:05,0.0,,
7844,2007,10,5,EV,46.0,ATL,IAH,689,09:34,10:32,08:30,09:46,46.0,carrier_delay,46.0
7845,2007,6,5,WN,46.0,MCI,ABQ,718,19:01,19:51,18:05,19:05,46.0,late_aircraft_delay,46.0
7846,2007,1,5,UA,-19.0,DEN,ATL,1199,18:28,22:58,18:30,23:17,0.0,,
7847,2007,7,1,MQ,-5.0,LGA,CMH,478,07:54,09:45,07:59,09:50,0.0,,
7848,2007,2,7,CO,-10.0,LGA,IAH,1416,05:44,08:40,05:50,08:50,0.0,,
7849,2007,12,5,OO,11.0,LAX,ABQ,677,14:28,17:15,14:09,17:04,0.0,,
7850,2007,9,1,OO,-25.0,CVG,FLL,932,09:21,11:38,09:30,12:03,0.0,,
7851,2007,11,2,AA,24.0,ORD,DFW,802,12:48,15:09,12:15,14:45,24.0,carrier_delay,17.0
7851,2007,11,2,AA,24.0,ORD,DFW,802,12:48,15:09,12:15,14:45,24.0,late_aircraft_delay,7.0
7852,2007,11,1,DL,25.0,TPA,BOS,1185,19:31,22:56,19:35,22:31,25.0,nas_delay,25.0
7853,2007,7,2,CO,72.0,IAH,TPA,787,21:43,01:24,21:00,00:12,72.0,weather_delay,43.0
7853,2007,7,2,CO,72.0,IAH,TPA,787,21:43,01:24,21:00,00:12,72.0,nas_delay,29.0
7854,2007,10,3,9E,-1.0,SGF,MEM,243,06:28,07:39,06:30,07:40,0.0,,
7855,2007,12,5,F9,142.0,SLC,DEN,391,12:34,14:17,10:30,11:55,142.0,carrier_delay,11.0
7855,2007,12,5,F9,142.0,SLC,DEN,391,12:34,14:17,10:30,11:55,142.0,nas_delay,108.0
7855,2007,12,5,F9,142.0,SLC,DEN,391,12:34,14:17,10:30,11:55,142.0,late_aircraft_delay,23.0
7856,2007,2,2,WN,-3.0,ELP,DAL,562,08:26,10:52,08:25,10:55,0.0,,
7857,2007,10,2,DL,-2.0,PBI,ATL,545,06:02,07:41,06:00,07:43,0.0,,
7858,2007,2,7,OO,9.0,ORD,FAR,557,10:07,12:07,10:01,11:58,0.0,,
7859,2007,7,3,WN,-17.0,FLL,BWI,925,07:00,09:18,07:05,09:35,0.0,,
7860,2007,2,4,AA,11.0,LGA,ORD,733,11:16,13:06,11:20,12:55,0.0,,
7861,2007,12,6,YV,-5.0,IAD,MCI,926,07:45,09:53,08:15,09:58,0.0,,
7862,2007,1,3,EV,9.0,MDT,CVG,429,17:36,19:29,17:39,19:20,0.0,,
7863,2007,5,5,DL,6.0,ATL,BUF,712,15:11,17:13,15:05,17:07,0.0,,
7864,2007,8,3,OO,2.0,SLC,SLE,628,11:20,12:09,11:22,12:07,0.0,,
7865,2007,3,6,XE,48.0,IAH,LIT,374,13:43,15:27,13:15,14:39,48.0,carrier_delay,28.0
7865,2007,3,6,XE,48.0,IAH,LIT,374,13:43,15:27,13:15,14:39,48.0,nas_delay,20.0
7866,2007,8,3,MQ,-14.0,CID,DFW,685,15:20,17:21,15:30,17:35,0.0,,
7867,2007,12,6,AA,10.0,MIA,RDU,700,14:57,17:10,15:00,17:00,0.0,,
7868,2007,11,5,WN,-13.0,SDF,BHM,323,09:59,09:57,10:00,10:10,0.0,,
7869,2007,1,3,YV,15.0,PWM,CLT,812,08:05,10:48,08:05,10:33,15.0,nas_delay,15.0
7870,2007,1,3,CO,-5.0,IAH,MCO,853,08:59,12:16,09:00,12:21,0.0,,
7871,2007,5,6,AA,25.0,DFW,SEA,1660,10:50,12:50,10:20,12:25,25.0,nas_delay,25.0
7872,2007,3,6,DL,0.0,SEA,SLC,689,06:00,09:00,06:00,09:00,0.0,,
7873,2007,1,4,EV,2.0,ATL,ILM,377,10:18,11:39,10:09,11:37,0.0,,
7874,2007,8,5,XE,-11.0,IAH,GSP,838,12:42,15:56,12:45,16:07,0.0,,
7875,2007,10,6,XE,91.0,EWR,STL,872,11:11,12:53,09:20,11:22,91.0,nas_delay,13.0
7875,2007,10,6,XE,91.0,EWR,STL,872,11:11,12:53,09:20,11:22,91.0,late_aircraft_delay,78.0
7876,2007,6,4,AS,-5.0,ANC,SEA,1449,12:15,16:32,12:15,16:37,0.0,,
7877,2007,12,1,EV,,ATL,GRR,640,,,20:55,22:51,0.0,,
7878,2007,9,7,CO,20.0,AUS,EWR,1504,06:25,11:23,06:30,11:03,20.0,nas_delay,20.0
7879,2007,10,4,AA,138.0,DFW,PHL,1302,17:27,22:02,15:25,19:44,138.0,nas_delay,138.0
7880,2007,5,7,9E,-7.0,CAE,MEM,511,17:20,18:03,17:25,18:10,0.0,,
7881,2007,9,1,YV,-26.0,MHT,IAD,418,18:47,20:22,19:00,20:48,0.0,,
7882,2007,7,2,CO,40.0,SNA,EWR,2433,16:10,00:39,15:40,23:59,40.0,nas_delay,40.0
7883,2007,9,1,WN,-8.0,DTW,STL,440,19:27,19:57,19:30,20:05,0.0,,
7884,2007,7,5,F9,-6.0,DEN,SAN,853,07:12,08:19,07:10,08:25,0.0,,
7885,2007,7,4,WN,-5.0,JAX,BNA,484,15:06,15:30,15:05,15:35,0.0,,
7886,2007,1,3,AA,47.0,DFW,DTW,987,18:02,21:17,17:00,20:30,47.0,late_aircraft_delay,47.0
7887,2007,1,5,DL,12.0,ATL,MCI,692,10:21,11:57,10:24,11:45,0.0,,
7888,2007,6,7,FL,10.0,LAX,ATL,1946,06:56,14:20,07:00,14:10,0.0,,
7889,2007,5,3,NW,10.0,EWR,MEM,946,06:37,08:37,06:42,08:27,0.0,,
7890,2007,6,1,WN,-5.0,MDW,HOU,937,06:35,09:00,06:35,09:05,0.0,,
7891,2007,5,6,US,9.0,LAS,CMH,1772,16:21,23:19,16:11,23:10,0.0,,
7892,2007,3,4,OO,-9.0,SFO,MFR,329,10:27,11:53,10:30,12:02,0.0,,
7893,2007,12,4,XE,0.0,MDW,CLE,307,08:24,10:39,08:25,10:39,0.0,,
7894,2007,9,4,EV,7.0,ATL,ROA,357,10:20,12:05,10:30,11:58,0.0,,
7895,2007,10,6,9E,-8.0,TYS,MEM,342,08:14,08:37,08:15,08:45,0.0,,
7896,2007,6,1,US,,LAS,DFW,1055,15:23,,15:00,19:44,0.0,,
7897,2007,4,3,F9,27.0,DEN,LAS,629,11:43,12:57,11:35,12:30,27.0,carrier_delay,3.0
7897,2007,4,3,F9,27.0,DEN,LAS,629,11:43,12:57,11:35,12:30,27.0,nas_delay,24.0
7898,2007,12,1,MQ,43.0,ORD,CLT,599,14:15,17:03,13:25,16:20,43.0,carrier_delay,6.0
7898,2007,12,1,MQ,43.0,ORD,CLT,599,14:15,17:03,13:25,16:20,43.0,late_aircraft_delay,37.0
7899,2007,11,2,MQ,4.0,ORD,TOL,214,10:43,12:34,10:35,12:30,0.0,,
7900,2007,3,2,MQ,3.0,CVG,ORD,264,18:56,19:32,19:05,19:29,0.0,,
7901,2007,1,3,AS,74.0,ANC,FAI,261,01:00,02:06,23:55,00:52,74.0,carrier_delay,65.0
7901,2007,1,3,AS,74.0,ANC,FAI,261,01:00,02:06,23:55,00:52,74.0,nas_delay,9.0
7902,2007,8,5,YV,-13.0,BNA,IAD,542,15:17,18:05,15:22,18:18,0.0,,
7903,2007,7,3,OH,11.0,JAX,CVG,614,10:45,12:38,10:25,12:27,0.0,,
7904,2007,3,5,EV,2.0,CVG,CAE,404,19:30,20:49,19:30,20:47,0.0,,
7905,2007,2,6,NW,23.0,DTW,MSP,528,14:11,15:00,13:39,14:37,23.0,carrier_delay,23.0
7906,2007,6,4,AS,-15.0,JNU,SEA,909,14:50,18:04,14:55,18:19,0.0,,
7907,2007,6,3,WN,33.0,PHX,ONT,325,22:13,23:13,21:35,22:40,33.0,carrier_delay,3.0
7907,2007,6,3,WN,33.0,PHX,ONT,325,22:13,23:13,21:35,22:40,33.0,late_aircraft_delay,30.0
7908,2007,2,5,OH,-11.0,IAD,CVG,388,06:00,07:37,06:00,07:48,0.0,,
7909,2007,3,3,EV,-17.0,OAJ,ATL,399,13:08,14:32,13:10,14:49,0.0,,
7910,2007,12,7,XE,62.0,EWR,OKC,1325,16:17,19:05,15:00,18:03,62.0,weather_delay,4.0
7910,2007,12,7,XE,62.0,EWR,OKC,1325,16:17,19:05,15:00,18:03,62.0,late_aircraft_delay,58.0
7911,2007,1,4,YV,-33.0,AUS,IAD,1297,11:47,15:27,11:59,16:00,0.0,,
7912,2007,11,5,XE,-20.0,LAX,OKC,1187,16:50,21:24,16:47,21:44,0.0,,
7913,2007,12,7,EV,-28.0,ATL,MSP,906,09:45,11:12,09:44,11:40,0.0,,
7914,2007,9,6,OO,-12.0,ORD,HPN,738,10:50,13:57,10:58,14:09,0.0,,
7915,2007,6,7,UA,10.0,SFO,IAD,2419,22:28,06:37,22:25,06:27,0.0,,
7916,2007,1,3,NW,-10.0,DCA,MSP,931,08:38,10:23,08:45,10:33,0.0,,
7917,2007,2,2,AA,2.0,ORD,ATL,606,07:48,10:42,07:50,10:40,0.0,,
7918,2007,3,5,WN,-9.0,MCO,RDU,534,19:50,21:21,19:50,21:30,0.0,,
7919,2007,5,2,NW,79.0,DTW,BNA,457,22:02,22:46,20:56,21:27,79.0,carrier_delay,66.0
7919,2007,5,2,NW,79.0,DTW,BNA,457,22:02,22:46,20:56,21:27,79.0,nas_delay,13.0
7920,2007,5,3,US,15.0,LAS,SNA,226,18:50,20:09,18:50,19:54,15.0,nas_delay,15.0
7921,2007,1,4,XE,-14.0,JAX,IAH,817,15:16,16:40,15:20,16:54,0.0,,
7922,2007,9,4,UA,10.0,ORD,SAN,1723,17:17,19:38,17:08,19:28,0.0,,
7923,2007,12,5,EV,76.0,RIC,ATL,481,21:01,22:33,19:14,21:17,76.0,carrier_delay,76.0
7924,2007,2,5,UA,-20.0,LAX,BOS,2611,08:35,16:39,08:40,16:59,0.0,,
7925,2007,8,7,OO,-8.0,TUS,ATL,1541,23:22,05:52,23:30,06:00,0.0,,
7926,2007,3,3,DL,-17.0,BWI,ATL,576,13:11,14:55,13:15,15:12,0.0,,
7927,2007,1,1,9E,63.0,FAR,MSP,223,19:19,20:23,18:20,19:20,63.0,nas_delay,4.0
7927,2007,1,1,9E,63.0,FAR,MSP,223,19:19,20:23,18:20,19:20,63.0,late_aircraft_delay,59.0
7928,2007,4,1,FL,-8.0,CAK,LGA,396,06:27,07:47,06:30,07:55,0.0,,
7929,2007,6,1,OO,-18.0,COS,SLC,410,06:05,07:43,06:15,08:01,0.0,,
7930,2007,3,4,DL,-9.0,ATL,RDU,356,09:47,11:11,09:50,11:20,0.0,,
7931,2007,1,6,AA,-1.0,DFW,BUR,1231,10:40,12:04,10:45,12:05,0.0,,
7932,2007,1,4,AA,7.0,DFW,STL,551,21:57,23:27,21:50,23:20,0.0,,
7933,2007,8,4,CO,76.0,IAH,BWI,1235,20:11,00:20,18:40,23:04,76.0,carrier_delay,76.0
7934,2007,9,3,B6,-8.0,ROC,JFK,264,19:26,20:47,19:35,20:55,0.0,,
7935,2007,3,1,US,-5.0,PIT,BOS,496,07:28,09:04,07:30,09:09,0.0,,
7936,2007,4,6,WN,-15.0,RSW,MDW,1105,19:48,21:30,19:55,21:45,0.0,,
7937,2007,8,1,XE,3.0,SYR,CLE,317,10:36,11:47,10:30,11:44,0.0,,
7938,2007,3,2,DL,27.0,LAS,ATL,1747,08:20,15:33,08:20,15:06,27.0,nas_delay,27.0
7939,2007,5,7,OO,-24.0,ORD,OKC,693,12:14,14:11,12:21,14:35,0.0,,
7940,2007,3,4,OO,8.0,SEA,PDX,129,16:52,17:39,16:46,17:31,0.0,,
7941,2007,4,3,XE,0.0,ABE,CLE,339,17:40,19:07,17:50,19:07,0.0,,
7942,2007,7,2,WN,2.0,LAX,MDW,1750,11:03,17:02,11:00,17:00,0.0,,
7943,2007,7,1,9E,0.0,MEM,JAN,189,14:42,15:50,14:45,15:50,0.0,,
7944,2007,8,4,AA,72.0,MIA,EWR,1086,15:37,18:47,14:30,17:35,72.0,nas_delay,72.0
7945,2007,7,5,WN,4.0,RNO,LAS,345,09:55,11:09,09:55,11:05,0.0,,
7946,2007,3,1,US,14.0,PHX,ORD,1440,14:59,20:24,14:53,20:10,0.0,,
7947,2007,7,1,WN,3.0,SMF,SAN,480,12:23,13:48,12:20,13:45,0.0,,
7948,2007,4,4,XE,-12.0,MCI,IAH,643,11:27,13:25,11:30,13:37,0.0,,
7949,2007,3,2,UA,-9.0,ORD,CLE,316,13:37,15:51,13:40,16:00,0.0,,
7950,2007,5,6,DL,-10.0,ATL,RSW,515,07:55,09:24,08:00,09:34,0.0,,
7951,2007,4,1,MQ,-7.0,CMH,LGA,478,05:38,07:13,05:40,07:20,0.0,,
7952,2007,10,3,AA,-18.0,ORD,MSP,334,13:51,15:07,13:55,15:25,0.0,,
7953,2007,9,2,XE,4.0,BTR,IAH,253,17:12,18:29,17:16,18:25,0.0,,
7954,2007,10,3,AA,1.0,RDU,DFW,1062,09:53,11:56,10:00,11:55,0.0,,
7955,2007,6,6,AA,-3.0,PHL,MIA,1013,06:05,08:42,06:10,08:45,0.0,,
7956,2007,7,6,OO,5.0,DEN,SLC,391,11:55,13:22,11:47,13:17,0.0,,
7957,2007,10,5,OO,70.0,SFO,MOD,78,17:10,17:48,16:00,16:38,70.0,carrier_delay,70.0
7958,2007,3,4,US,25.0,CLT,LAS,1916,09:58,11:52,09:35,11:27,25.0,carrier_delay,8.0
7958,2007,3,4,US,25.0,CLT,LAS,1916,09:58,11:52,09:35,11:27,25.0,nas_delay,2.0
7958,2007,3,4,US,25.0,CLT,LAS,1916,09:58,11:52,09:35,11:27,25.0,late_aircraft_delay,15.0
7959,2007,8,4,XE,-10.0,CLE,MKE,328,12:20,12:32,12:25,12:42,0.0,,
7960,2007,1,1,MQ,37.0,GPT,DFW,500,16:41,18:32,16:10,17:55,37.0,nas_delay,6.0
7960,2007,1,1,MQ,37.0,GPT,DFW,500,16:41,18:32,16:10,17:55,37.0,late_aircraft_delay,31.0
7961,2007,4,1,WN,-2.0,DAL,STL,546,11:50,13:23,11:50,13:25,0.0,,
7962,2007,2,3,OO,-20.0,DEN,IDA,458,17:44,19:10,17:48,19:30,0.0,,
7963,2007,9,5,YV,8.0,PHX,BUR,369,07:29,08:56,07:16,08:48,0.0,,
7964,2007,1,3,DL,-2.0,CVG,BWI,430,20:00,21:17,19:50,21:19,0.0,,
7965,2007,6,4,OO,-9.0,SLC,BOI,291,17:22,18:20,17:25,18:29,0.0,,
7966,2007,12,5,DL,19.0,RDU,ATL,356,06:02,07:43,06:00,07:24,19.0,nas_delay,19.0
7967,2007,4,4,CO,12.0,LAS,CLE,1825,23:10,06:21,23:15,06:09,0.0,,
7968,2007,4,3,AA,66.0,ORD,IAH,925,12:45,15:46,12:05,14:40,66.0,carrier_delay,40.0
7968,2007,4,3,AA,66.0,ORD,IAH,925,12:45,15:46,12:05,14:40,66.0,nas_delay,26.0
7969,2007,3,2,EV,-12.0,ATL,GRK,803,20:48,22:03,20:48,22:15,0.0,,
7970,2007,4,6,UA,-1.0,SNA,DEN,846,16:28,19:47,16:38,19:48,0.0,,
